step_index,x_m,y_m,platform_altitude_m,value_reference_height_m,value,quantity,unit,sampling_contract
3052,523100.920497467,5696524.290406497,50.0,1.0,0.3325606395109057,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3053,523120.920497467,5696544.290406497,50.0,1.0,0.33178921378094123,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3054,523100.920497467,5696544.290406497,50.0,1.0,0.35005969403507703,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3055,523100.920497467,5696524.290406497,50.0,1.0,0.3325606395109057,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3056,523100.920497467,5696544.290406497,50.0,1.0,0.35005969403507703,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3057,523120.920497467,5696524.290406497,50.0,1.0,0.31523274072959334,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3058,523140.920497467,5696544.290406497,50.0,1.0,0.3149479921002096,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3059,523160.920497467,5696524.290406497,50.0,1.0,0.2845346768250109,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3060,523160.920497467,5696544.290406497,50.0,1.0,0.2992690099630559,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3061,523180.920497467,5696544.290406497,50.0,1.0,0.28455848974868925,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3062,523160.920497467,5696544.290406497,50.0,1.0,0.2992690099630559,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3063,523180.920497467,5696524.290406497,50.0,1.0,0.270721560019981,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3064,523180.920497467,5696544.290406497,50.0,1.0,0.28455848974868925,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3065,523160.920497467,5696524.290406497,50.0,1.0,0.2845346768250109,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3066,523140.920497467,5696524.290406497,50.0,1.0,0.299308655978003,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3067,523160.920497467,5696504.290406497,50.0,1.0,0.2708520490196904,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3068,523180.920497467,5696504.290406497,50.0,1.0,0.25788502474708364,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3069,523200.920497467,5696484.290406497,50.0,1.0,0.23449526365493462,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3070,523180.920497467,5696504.290406497,50.0,1.0,0.25788502474708364,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3071,523160.920497467,5696504.290406497,50.0,1.0,0.2708520490196904,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3072,523160.920497467,5696484.290406497,50.0,1.0,0.2580529847495864,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3073,523160.920497467,5696464.290406497,50.0,1.0,0.24601125843423832,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3074,523140.920497467,5696484.290406497,50.0,1.0,0.2710992279640342,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3075,523160.920497467,5696464.290406497,50.0,1.0,0.24601125843423832,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3076,523180.920497467,5696444.290406497,50.0,1.0,0.22399764699889463,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3077,523160.920497467,5696464.290406497,50.0,1.0,0.24601125843423832,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3078,523180.920497467,5696444.290406497,50.0,1.0,0.22399764699889463,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3079,523160.920497467,5696444.290406497,50.0,1.0,0.23463271601369456,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3080,523160.920497467,5696424.290406497,50.0,1.0,0.22384737425124163,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3081,523180.920497467,5696424.290406497,50.0,1.0,0.2139324585168681,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3082,523180.920497467,5696444.290406497,50.0,1.0,0.22399764699889463,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3083,523200.920497467,5696444.290406497,50.0,1.0,0.21402652193506638,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3084,523220.920497467,5696464.290406497,50.0,1.0,0.21391920293758776,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3085,523220.920497467,5696484.290406497,50.0,1.0,0.22376066261890692,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3086,523200.920497467,5696464.290406497,50.0,1.0,0.22396083177731146,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3087,523180.920497467,5696464.290406497,50.0,1.0,0.23462823185174686,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3088,523200.920497467,5696444.290406497,50.0,1.0,0.21402652193506638,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3089,523180.920497467,5696464.290406497,50.0,1.0,0.23462823185174686,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3090,523200.920497467,5696444.290406497,50.0,1.0,0.21402652193506638,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3091,523220.920497467,5696464.290406497,50.0,1.0,0.21391920293758776,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3092,523240.920497467,5696444.290406497,50.0,1.0,0.19576854598411653,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3093,523240.920497467,5696464.290406497,50.0,1.0,0.2044328333166962,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3094,523220.920497467,5696444.290406497,50.0,1.0,0.20463838190123274,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3095,523240.920497467,5696464.290406497,50.0,1.0,0.2044328333166962,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3096,523260.920497467,5696484.290406497,50.0,1.0,0.20400106369319632,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3097,523260.920497467,5696504.290406497,50.0,1.0,0.21308920349032479,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3098,523280.920497467,5696484.290406497,50.0,1.0,0.194873935362134,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3099,523260.920497467,5696464.290406497,50.0,1.0,0.19544637325255992,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3100,523260.920497467,5696484.290406497,50.0,1.0,0.20400106369319632,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3101,523240.920497467,5696484.290406497,50.0,1.0,0.21361511300137637,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3102,523260.920497467,5696504.290406497,50.0,1.0,0.21308920349032479,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3103,523240.920497467,5696524.290406497,50.0,1.0,0.23382516491688932,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3104,523260.920497467,5696524.290406497,50.0,1.0,0.22278339064098923,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3105,523280.920497467,5696544.290406497,50.0,1.0,0.2218803828622803,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3106,523280.920497467,5696564.290406497,50.0,1.0,0.2321682253095056,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3107,523260.920497467,5696564.290406497,50.0,1.0,0.24435808658971364,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3108,523240.920497467,5696544.290406497,50.0,1.0,0.24504257359204662,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3109,523220.920497467,5696524.290406497,50.0,1.0,0.24545557121546213,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3110,523200.920497467,5696524.290406497,50.0,1.0,0.25772939754593005,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3111,523220.920497467,5696524.290406497,50.0,1.0,0.24545557121546213,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3112,523200.920497467,5696504.290406497,50.0,1.0,0.2457150424566476,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3113,523200.920497467,5696484.290406497,50.0,1.0,0.23449526365493462,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3114,523180.920497467,5696504.290406497,50.0,1.0,0.25788502474708364,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3115,523180.920497467,5696524.290406497,50.0,1.0,0.270721560019981,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3116,523160.920497467,5696504.290406497,50.0,1.0,0.2708520490196904,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3117,523180.920497467,5696504.290406497,50.0,1.0,0.25788502474708364,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3118,523160.920497467,5696484.290406497,50.0,1.0,0.2580529847495864,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3119,523140.920497467,5696504.290406497,50.0,1.0,0.2847511571796773,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3120,523140.920497467,5696524.290406497,50.0,1.0,0.299308655978003,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3121,523140.920497467,5696544.290406497,50.0,1.0,0.3149479921002096,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3122,523160.920497467,5696544.290406497,50.0,1.0,0.2992690099630559,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3123,523140.920497467,5696564.290406497,50.0,1.0,0.3319080017998685,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3124,523160.920497467,5696584.290406497,50.0,1.0,0.3328515636887918,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3125,523180.920497467,5696584.290406497,50.0,1.0,0.31609485052043435,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3126,523160.920497467,5696584.290406497,50.0,1.0,0.3328515636887918,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3127,523160.920497467,5696604.290406497,50.0,1.0,0.3523723755587,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3128,523180.920497467,5696604.290406497,50.0,1.0,0.3343837002015972,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3129,523180.920497467,5696624.290406497,50.0,1.0,0.3548849408318088,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3130,523200.920497467,5696624.290406497,50.0,1.0,0.33611018616768046,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3131,523200.920497467,5696644.290406497,50.0,1.0,0.35748143026697793,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3132,523180.920497467,5696624.290406497,50.0,1.0,0.3548849408318088,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3133,523160.920497467,5696604.290406497,50.0,1.0,0.3523723755587,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3134,523140.920497467,5696584.290406497,50.0,1.0,0.35050910454400713,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3135,523160.920497467,5696584.290406497,50.0,1.0,0.3328515636887918,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3136,523140.920497467,5696604.290406497,50.0,1.0,0.3711777060707408,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3137,523140.920497467,5696584.290406497,50.0,1.0,0.35050910454400713,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3138,523140.920497467,5696564.290406497,50.0,1.0,0.3319080017998685,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3139,523140.920497467,5696584.290406497,50.0,1.0,0.35050910454400713,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3140,523140.920497467,5696604.290406497,50.0,1.0,0.3711777060707408,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3141,523120.920497467,5696624.290406497,50.0,1.0,0.4153983733063928,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3142,523100.920497467,5696624.290406497,50.0,1.0,0.43727382157525957,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3143,523080.920497467,5696624.290406497,50.0,1.0,0.46042036425599825,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3144,523060.920497467,5696604.290406497,50.0,1.0,0.45894483483485166,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3145,523060.920497467,5696584.290406497,50.0,1.0,0.4350987028661499,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3146,523080.920497467,5696604.290406497,50.0,1.0,0.434375241317609,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3147,523100.920497467,5696584.290406497,50.0,1.0,0.3893019403567491,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3148,523080.920497467,5696604.290406497,50.0,1.0,0.434375241317609,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3149,523060.920497467,5696624.290406497,50.0,1.0,0.4853398590602193,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3150,523080.920497467,5696604.290406497,50.0,1.0,0.434375241317609,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3151,523080.920497467,5696584.290406497,50.0,1.0,0.4110758255441593,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3152,523060.920497467,5696604.290406497,50.0,1.0,0.45894483483485166,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3153,523040.920497467,5696584.290406497,50.0,1.0,0.46211951751414765,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3154,523020.920497467,5696584.290406497,50.0,1.0,0.49317019157168157,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3155,523040.920497467,5696604.290406497,50.0,1.0,0.4863542570745835,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3156,523020.920497467,5696624.290406497,50.0,1.0,0.5438094574475698,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3157,523020.920497467,5696644.290406497,50.0,1.0,0.572532958590358,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3158,523000.920497467,5696624.290406497,50.0,1.0,0.5799257534504014,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3159,523000.920497467,5696604.290406497,50.0,1.0,0.5543736722367558,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3160,523020.920497467,5696584.290406497,50.0,1.0,0.49317019157168157,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3161,523040.920497467,5696564.290406497,50.0,1.0,0.4393993076296658,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3162,523040.920497467,5696544.290406497,50.0,1.0,0.41775219651064205,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3163,523060.920497467,5696564.290406497,50.0,1.0,0.4131004887196949,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3164,523060.920497467,5696544.290406497,50.0,1.0,0.39246838641152054,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3165,523040.920497467,5696564.290406497,50.0,1.0,0.4393993076296658,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3166,523060.920497467,5696564.290406497,50.0,1.0,0.4131004887196949,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3167,523080.920497467,5696564.290406497,50.0,1.0,0.3898236573275477,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3168,523080.920497467,5696544.290406497,50.0,1.0,0.37012283621117686,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3169,523100.920497467,5696524.290406497,50.0,1.0,0.3325606395109057,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3170,523120.920497467,5696524.290406497,50.0,1.0,0.31523274072959334,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3171,523140.920497467,5696504.290406497,50.0,1.0,0.2847511571796773,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3172,523120.920497467,5696524.290406497,50.0,1.0,0.31523274072959334,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3173,523100.920497467,5696504.290406497,50.0,1.0,0.3161134040855012,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3174,523080.920497467,5696484.290406497,50.0,1.0,0.3174285683652022,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3175,523060.920497467,5696504.290406497,50.0,1.0,0.3541561915000941,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3176,523080.920497467,5696504.290406497,50.0,1.0,0.33411399581739215,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3177,523060.920497467,5696484.290406497,50.0,1.0,0.33617225745701423,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3178,523080.920497467,5696504.290406497,50.0,1.0,0.33411399581739215,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3179,523060.920497467,5696484.290406497,50.0,1.0,0.33617225745701423,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3180,523080.920497467,5696504.290406497,50.0,1.0,0.33411399581739215,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3181,523060.920497467,5696524.290406497,50.0,1.0,0.3728853916232497,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3182,523080.920497467,5696544.290406497,50.0,1.0,0.37012283621117686,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3183,523100.920497467,5696564.290406497,50.0,1.0,0.36885673562746085,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3184,523120.920497467,5696544.290406497,50.0,1.0,0.33178921378094123,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3185,523120.920497467,5696564.290406497,50.0,1.0,0.3496777119579115,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3186,523120.920497467,5696544.290406497,50.0,1.0,0.33178921378094123,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3187,523100.920497467,5696544.290406497,50.0,1.0,0.35005969403507703,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3188,523100.920497467,5696524.290406497,50.0,1.0,0.3325606395109057,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3189,523080.920497467,5696524.290406497,50.0,1.0,0.3516296758422614,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3190,523080.920497467,5696544.290406497,50.0,1.0,0.37012283621117686,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3191,523060.920497467,5696544.290406497,50.0,1.0,0.39246838641152054,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3192,523040.920497467,5696524.290406497,50.0,1.0,0.3969138124079747,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3193,523060.920497467,5696504.290406497,50.0,1.0,0.3541561915000941,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3194,523060.920497467,5696524.290406497,50.0,1.0,0.3728853916232497,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3195,523080.920497467,5696524.290406497,50.0,1.0,0.3516296758422614,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3196,523100.920497467,5696524.290406497,50.0,1.0,0.3325606395109057,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3197,523080.920497467,5696524.290406497,50.0,1.0,0.3516296758422614,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3198,523100.920497467,5696504.290406497,50.0,1.0,0.3161134040855012,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3199,523120.920497467,5696504.290406497,50.0,1.0,0.2997604664510004,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3200,523100.920497467,5696524.290406497,50.0,1.0,0.3325606395109057,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3201,523120.920497467,5696544.290406497,50.0,1.0,0.33178921378094123,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3202,523140.920497467,5696544.290406497,50.0,1.0,0.3149479921002096,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3203,523160.920497467,5696564.290406497,50.0,1.0,0.31527736275246604,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3204,523160.920497467,5696584.290406497,50.0,1.0,0.3328515636887918,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3205,523140.920497467,5696564.290406497,50.0,1.0,0.3319080017998685,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3206,523120.920497467,5696564.290406497,50.0,1.0,0.3496777119579115,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3207,523100.920497467,5696564.290406497,50.0,1.0,0.36885673562746085,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3208,523080.920497467,5696544.290406497,50.0,1.0,0.37012283621117686,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3209,523080.920497467,5696524.290406497,50.0,1.0,0.3516296758422614,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3210,523080.920497467,5696544.290406497,50.0,1.0,0.37012283621117686,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3211,523100.920497467,5696524.290406497,50.0,1.0,0.3325606395109057,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3212,523100.920497467,5696504.290406497,50.0,1.0,0.3161134040855012,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3213,523120.920497467,5696484.290406497,50.0,1.0,0.2851950163852706,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3214,523140.920497467,5696464.290406497,50.0,1.0,0.2582241454987475,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3215,523140.920497467,5696444.290406497,50.0,1.0,0.24603279114764193,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3216,523120.920497467,5696424.290406497,50.0,1.0,0.24587160669732194,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3217,523120.920497467,5696444.290406497,50.0,1.0,0.2583234935551704,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3218,523120.920497467,5696464.290406497,50.0,1.0,0.2714115306501059,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3219,523100.920497467,5696464.290406497,50.0,1.0,0.2857556361221706,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3220,523120.920497467,5696464.290406497,50.0,1.0,0.2714115306501059,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
3221,523140.920497467,5696484.290406497,50.0,1.0,0.2710992279640342,ground_equivalent_excess_gamma_dose_rate,uSv/h,one_noise_free_measurement_per_executed_route_node
