survivor_id,x_m,y_m,found,first_discovery_distance_m,first_discovery_fraction_of_mission,exposure_end_distance_m,radiation_quantity,radiation_rate_unit,radiation_dose_unit,ground_truth_excess_rate,ground_truth_total_rate,excess_exposure_distance_integral,total_exposure_distance_integral,distance_integral_unit,first_discovery_time_s,exposure_end_time_s,pre_discovery_excess_dose,pre_discovery_total_dose
75,522733.3042571091,5697504.215260472,True,53874.40637815159,0.6177554702065339,53874.40637815159,synthetic_gamma_dose_rate,uSv/h,uSv,0.02084965156414998,0.22084965156414998,1123.26260120988,11898.143876840197,uSv/h*m,5387.440637815159,5387.440637815159,0.031201738922496666,0.33050399657889434
76,522778.1583192075,5697514.587236744,True,53855.53194513895,0.6175390449125128,53855.53194513895,synthetic_gamma_dose_rate,uSv/h,uSv,0.02151067695496935,0.22151067695496937,1158.468949909916,11929.575338937708,uSv/h*m,5385.5531945138955,5385.5531945138955,0.032179693053053224,0.33137709274826965
77,522638.6940012301,5697329.766779418,True,11788.236244361126,0.13517081511629017,11788.236244361126,synthetic_gamma_dose_rate,uSv/h,uSv,0.02382129306793644,0.22382129306793647,280.8110303309968,2638.458279203222,uSv/h*m,1178.8236244361126,1178.8236244361126,0.007800306398083244,0.07329050775564505
78,522751.01258016465,5696946.41042006,True,23840.354638694305,0.27336745738491824,23840.354638694305,synthetic_gamma_dose_rate,uSv/h,uSv,0.050351812191580914,0.2503518121915809,1200.4050593482204,5968.475987087082,uSv/h*m,2384.0354638694307,2384.0354638694307,0.03334458498189501,0.16579099964130783
79,523404.30215464113,5697325.287066394,True,15748.213633901707,0.18057823319737298,15748.213633901707,synthetic_gamma_dose_rate,uSv/h,uSv,0.04954095095858948,0.2495409509585895,780.1814793225146,3929.8242061028564,uSv/h*m,1574.8213633901707,1574.8213633901707,0.02167170775895874,0.10916178350285712
80,523238.98447642336,5697031.320640749,True,5717.091335883888,0.0655555148324555,5717.091335883888,synthetic_gamma_dose_rate,uSv/h,uSv,0.1310056535853954,0.3310056535853954,748.97128706487,1892.3895542416476,uSv/h*m,571.7091335883888,571.7091335883888,0.020804757974024167,0.052566376506712434
81,523202.753200823,5697245.40298261,True,6749.73051703695,0.0773963599719688,6749.73051703695,synthetic_gamma_dose_rate,uSv/h,uSv,0.05872723900917935,0.2587272390091794,396.39303732158066,1746.339140728971,uSv/h*m,674.973051703695,674.973051703695,0.01101091770337724,0.04850942057580475
82,523193.19623910234,5697183.825701348,True,5904.141497327108,0.06770034144313766,5904.141497327108,synthetic_gamma_dose_rate,uSv/h,uSv,0.07036833731797301,0.27036833731797305,415.46462045695614,1596.292919922378,uSv/h*m,590.4141497327107,590.4141497327107,0.011540683901582116,0.04434146999784383
83,522539.03472026443,5696762.621366847,False,,,87209.92201030577,synthetic_gamma_dose_rate,uSv/h,uSv,0.034848938401763674,0.23484893840176368,3039.1732001597597,20481.157602220916,uSv/h*m,,8720.992201030578,0.08442147778221555,0.5689210445061366
84,523355.73362253915,5697420.227922904,True,16251.37640838026,0.18634779201453477,16251.37640838026,synthetic_gamma_dose_rate,uSv/h,uSv,0.038595851337079615,0.2385958513370796,627.2357078807673,3877.5109895568194,uSv/h*m,1625.137640838026,1625.137640838026,0.017423214107799092,0.10770863859880053
