survivor_id,x_m,y_m,found,first_discovery_distance_m,first_discovery_fraction_of_mission,exposure_end_distance_m,radiation_quantity,radiation_rate_unit,radiation_dose_unit,ground_truth_excess_rate,ground_truth_total_rate,excess_exposure_distance_integral,total_exposure_distance_integral,distance_integral_unit,first_discovery_time_s,exposure_end_time_s,pre_discovery_excess_dose,pre_discovery_total_dose
44,523153.92652129923,5696520.330496059,True,29573.131309858152,0.33910282945056913,29573.131309858152,synthetic_gamma_dose_rate,uSv/h,uSv,0.28673602632052586,0.48673602632052587,8479.682157643854,14394.308419615485,uSv/h*m,2957.3131309858154,2957.3131309858154,0.23554672660121817,0.39984190054487456
45,523160.3928243879,5696525.877406251,True,28727.294622409394,0.3294039710185113,28727.294622409394,synthetic_gamma_dose_rate,uSv/h,uSv,0.2860414657721137,0.4860414657721137,8217.197461461343,13962.656385943223,uSv/h*m,2872.7294622409395,2872.7294622409395,0.22825548504059284,0.38785156627620065
46,522482.4912460878,5696865.270520346,True,1917.440476184551,0.021986494563748873,1917.440476184551,synthetic_gamma_dose_rate,uSv/h,uSv,1.0091990280661012,1.2091990280661011,1935.079064940051,2318.5671601769614,uSv/h*m,191.7440476184551,191.7440476184551,0.05375219624833475,0.06440464333824893
47,523179.45895962144,5696525.12006367,True,28709.87197280521,0.32920419272261825,28709.87197280521,synthetic_gamma_dose_rate,uSv/h,uSv,0.27225722732977564,0.47225722732977565,7816.470140308782,13558.444534869825,uSv/h*m,2870.987197280521,2870.987197280521,0.21712417056413283,0.3766234593019396
48,522733.72585402406,5697028.284232413,True,10265.46448137452,0.1177098229735996,10265.46448137452,synthetic_gamma_dose_rate,uSv/h,uSv,1.2926928406360494,1.4926928406360493,13270.092440876497,15323.1853371514,uSv/h*m,1026.546448137452,1026.546448137452,0.36861367891323604,0.42564403714309446
49,522980.9209025684,5697301.693496049,True,43330.314266137844,0.49685073977038313,43330.314266137844,synthetic_gamma_dose_rate,uSv/h,uSv,0.3513248553032009,0.5513248553032009,15223.0163897931,23889.079243020667,uSv/h*m,4333.031426613785,4333.031426613785,0.42286156638314165,0.6635855345283519
50,522707.49577370915,5697113.546323872,True,8091.521292477319,0.09278211820348982,8091.521292477319,synthetic_gamma_dose_rate,uSv/h,uSv,1.2261379553159735,1.4261379553159734,9921.321372953802,11539.625631449266,uSv/h*m,809.1521292477319,809.1521292477319,0.2755922603598278,0.32054515642914627
51,522979.09765757894,5697571.673698722,True,14742.092232091502,0.16904145643370028,14742.092232091502,synthetic_gamma_dose_rate,uSv/h,uSv,0.14490129505846172,0.34490129505846173,2136.1482563013474,5084.566702719648,uSv/h*m,1474.2092232091502,1474.2092232091502,0.059337451563926315,0.14123796396443467
52,522842.9933938756,5696802.147391681,True,256.5049803817723,0.0029412362087820765,256.5049803817723,synthetic_gamma_dose_rate,uSv/h,uSv,1.001899693590612,1.2018996935906119,256.99226124896364,308.29325732531805,uSv/h*m,25.650498038177233,25.650498038177233,0.007138673923582323,0.008563701592369946
53,522898.14365523,5697430.293078377,True,13057.854540149727,0.14972900146163018,13057.854540149727,synthetic_gamma_dose_rate,uSv/h,uSv,0.22951947951129312,0.4295194795112931,2997.031977589341,5608.602885619286,uSv/h*m,1305.7854540149726,1305.7854540149726,0.08325088826637057,0.15579452460053572
54,522713.9223017784,5697005.000937431,True,47672.55436294532,0.5466414057486687,47672.55436294532,synthetic_gamma_dose_rate,uSv/h,uSv,1.5268455655415059,1.7268455655415058,72788.62822709943,82323.13909968849,uSv/h*m,4767.255436294532,4767.255436294532,2.021906339641651,2.286753863880236
55,522897.7941043027,5696567.492125103,True,3384.0627646555486,0.038803643973625464,3384.0627646555486,synthetic_gamma_dose_rate,uSv/h,uSv,0.8861717389636654,1.0861717389636654,2998.8607849169966,3675.6733378481063,uSv/h*m,338.40627646555487,338.40627646555487,0.08330168846991658,0.1021020371624474
56,522947.64743694675,5697455.998408939,True,13116.24263864628,0.1503985135670263,13116.24263864628,synthetic_gamma_dose_rate,uSv/h,uSv,0.20603035082806276,0.40603035082806277,2702.3440723862886,5325.592600115545,uSv/h*m,1311.624263864628,1311.624263864628,0.07506511312184135,0.14793312778098736
