step_index,mode_before,mode_after,x_m,y_m,sar_row,sar_col,step_distance_m,total_distance_m
2704,NORMAL,NORMAL,523120.920497467,5696844.290406497,23,37,28.284271247461902,65537.14713521073
2705,NORMAL,NORMAL,523140.920497467,5696824.290406497,22,38,28.284271247461902,65565.4314064582
2706,NORMAL,NORMAL,523140.920497467,5696804.290406497,21,38,20.0,65585.4314064582
2707,NORMAL,NORMAL,523120.920497467,5696824.290406497,22,37,28.284271247461902,65613.71567770567
2708,NORMAL,NORMAL,523120.920497467,5696804.290406497,21,37,20.0,65633.71567770567
2709,NORMAL,NORMAL,523140.920497467,5696824.290406497,22,38,28.284271247461902,65661.99994895313
2710,NORMAL,NORMAL,523140.920497467,5696844.290406497,23,38,20.0,65681.99994895313
2711,NORMAL,NORMAL,523160.920497467,5696864.290406497,24,39,28.284271247461902,65710.2842202006
2712,NORMAL,NORMAL,523180.920497467,5696884.290406497,25,40,28.284271247461902,65738.56849144807
2713,NORMAL,NORMAL,523180.920497467,5696864.290406497,24,40,20.0,65758.56849144807
2714,NORMAL,NORMAL,523180.920497467,5696844.290406497,23,40,20.0,65778.56849144807
2715,NORMAL,NORMAL,523200.920497467,5696824.290406497,22,41,28.284271247461902,65806.85276269553
2716,NORMAL,NORMAL,523180.920497467,5696824.290406497,22,40,20.0,65826.85276269553
2717,NORMAL,NORMAL,523200.920497467,5696844.290406497,23,41,28.284271247461902,65855.137033943
2718,NORMAL,NORMAL,523180.920497467,5696864.290406497,24,40,28.284271247461902,65883.42130519047
2719,NORMAL,NORMAL,523160.920497467,5696884.290406497,25,39,28.284271247461902,65911.70557643793
2720,NORMAL,NORMAL,523180.920497467,5696904.290406497,26,40,28.284271247461902,65939.9898476854
2721,NORMAL,NORMAL,523160.920497467,5696924.290406497,27,39,28.284271247461902,65968.27411893287
2722,NORMAL,NORMAL,523140.920497467,5696924.290406497,27,38,20.0,65988.27411893287
2723,NORMAL,NORMAL,523120.920497467,5696924.290406497,27,37,20.0,66008.27411893287
2724,NORMAL,NORMAL,523140.920497467,5696924.290406497,27,38,20.0,66028.27411893287
2725,NORMAL,NORMAL,523120.920497467,5696904.290406497,26,37,28.284271247461902,66056.55839018033
2726,NORMAL,NORMAL,523100.920497467,5696924.290406497,27,36,28.284271247461902,66084.8426614278
2727,NORMAL,NORMAL,523080.920497467,5696944.290406497,28,35,28.284271247461902,66113.12693267527
2728,NORMAL,NORMAL,523060.920497467,5696964.290406497,29,34,28.284271247461902,66141.41120392273
2729,NORMAL,NORMAL,523080.920497467,5696964.290406497,29,35,20.0,66161.41120392273
2730,NORMAL,NORMAL,523080.920497467,5696984.290406497,30,35,20.0,66181.41120392273
2731,NORMAL,NORMAL,523100.920497467,5697004.290406496,31,36,28.284271246803357,66209.69547516953
2732,NORMAL,NORMAL,523120.920497467,5697004.290406496,31,37,20.0,66229.69547516953
2733,NORMAL,NORMAL,523100.920497467,5697004.290406496,31,36,20.0,66249.69547516953
2734,NORMAL,NORMAL,523080.920497467,5696984.290406497,30,35,28.284271246803357,66277.97974641633
2735,NORMAL,NORMAL,523080.920497467,5697004.290406496,31,35,19.999999999068677,66297.9797464154
2736,NORMAL,NORMAL,523100.920497467,5697024.290406496,32,36,28.284271247461902,66326.26401766286
2737,NORMAL,NORMAL,523080.920497467,5697044.290406496,33,35,28.284271247461902,66354.54828891033
2738,NORMAL,NORMAL,523080.920497467,5697064.290406496,34,35,20.0,66374.54828891033
2739,NORMAL,NORMAL,523080.920497467,5697084.290406496,35,35,20.0,66394.54828891033
2740,NORMAL,NORMAL,523080.920497467,5697104.290406496,36,35,20.0,66414.54828891033
2741,NORMAL,NORMAL,523100.920497467,5697104.290406496,36,36,20.0,66434.54828891033
2742,NORMAL,NORMAL,523080.920497467,5697084.290406496,35,35,28.284271247461902,66462.8325601578
2743,NORMAL,NORMAL,523060.920497467,5697064.290406496,34,34,28.284271247461902,66491.11683140526
2744,NORMAL,NORMAL,523060.920497467,5697044.290406496,33,34,20.0,66511.11683140526
2745,NORMAL,NORMAL,523040.920497467,5697044.290406496,33,33,20.0,66531.11683140526
2746,NORMAL,NORMAL,523020.920497467,5697064.290406496,34,32,28.284271247461902,66559.40110265273
2747,NORMAL,NORMAL,523000.920497467,5697064.290406496,34,31,20.0,66579.40110265273
2748,NORMAL,NORMAL,522980.9204974669,5697044.290406496,33,30,28.28427124750306,66607.68537390024
2749,NORMAL,NORMAL,522980.9204974669,5697024.290406496,32,30,20.0,66627.68537390024
2750,NORMAL,NORMAL,523000.920497467,5697044.290406496,33,31,28.28427124750306,66655.96964514775
2751,NORMAL,NORMAL,523020.920497467,5697064.290406496,34,32,28.284271247461902,66684.25391639522
2752,NORMAL,NORMAL,523000.920497467,5697064.290406496,34,31,20.0,66704.25391639522
2753,NORMAL,NORMAL,523000.920497467,5697084.290406496,35,31,20.0,66724.25391639522
2754,NORMAL,NORMAL,522980.9204974669,5697104.290406496,36,30,28.28427124750306,66752.53818764273
2755,NORMAL,NORMAL,523000.920497467,5697124.290406496,37,31,28.28427124750306,66780.82245889024
2756,NORMAL,NORMAL,523020.920497467,5697144.290406496,38,32,28.284271247461902,66809.1067301377
2757,NORMAL,NORMAL,523000.920497467,5697164.290406496,39,31,28.284271247461902,66837.39100138517
2758,NORMAL,NORMAL,522980.9204974669,5697164.290406496,39,30,20.000000000058208,66857.39100138523
2759,NORMAL,NORMAL,522960.9204974669,5697184.290406496,40,29,28.284271247461902,66885.6752726327
2760,NORMAL,NORMAL,522980.9204974669,5697164.290406496,39,30,28.284271247461902,66913.95954388016
2761,NORMAL,NORMAL,523000.920497467,5697144.290406496,38,31,28.28427124750306,66942.24381512767
2762,NORMAL,NORMAL,523020.920497467,5697144.290406496,38,32,20.0,66962.24381512767
2763,NORMAL,NORMAL,523040.920497467,5697144.290406496,38,33,20.0,66982.24381512767
2764,NORMAL,NORMAL,523060.920497467,5697144.290406496,38,34,20.0,67002.24381512767
2765,NORMAL,NORMAL,523040.920497467,5697144.290406496,38,33,20.0,67022.24381512767
2766,NORMAL,NORMAL,523020.920497467,5697144.290406496,38,32,20.0,67042.24381512767
2767,NORMAL,NORMAL,523000.920497467,5697124.290406496,37,31,28.284271247461902,67070.52808637514
2768,NORMAL,NORMAL,523020.920497467,5697124.290406496,37,32,20.0,67090.52808637514
2769,NORMAL,NORMAL,523040.920497467,5697124.290406496,37,33,20.0,67110.52808637514
2770,NORMAL,NORMAL,523060.920497467,5697144.290406496,38,34,28.284271247461902,67138.8123576226
2771,NORMAL,NORMAL,523080.920497467,5697144.290406496,38,35,20.0,67158.8123576226
2772,NORMAL,NORMAL,523060.920497467,5697144.290406496,38,34,20.0,67178.8123576226
2773,NORMAL,NORMAL,523040.920497467,5697124.290406496,37,33,28.284271247461902,67207.09662887007
2774,NORMAL,NORMAL,523040.920497467,5697104.290406496,36,33,20.0,67227.09662887007
2775,NORMAL,NORMAL,523060.920497467,5697084.290406496,35,34,28.284271247461902,67255.38090011754
2776,NORMAL,NORMAL,523040.920497467,5697084.290406496,35,33,20.0,67275.38090011754
2777,NORMAL,NORMAL,523060.920497467,5697064.290406496,34,34,28.284271247461902,67303.665171365
2778,NORMAL,NORMAL,523040.920497467,5697064.290406496,34,33,20.0,67323.665171365
2779,NORMAL,NORMAL,523040.920497467,5697084.290406496,35,33,20.0,67343.665171365
2780,NORMAL,NORMAL,523040.920497467,5697064.290406496,34,33,20.0,67363.665171365
2781,NORMAL,NORMAL,523060.920497467,5697044.290406496,33,34,28.284271247461902,67391.94944261247
2782,NORMAL,NORMAL,523060.920497467,5697024.290406496,32,34,20.0,67411.94944261247
2783,NORMAL,NORMAL,523080.920497467,5697004.290406496,31,35,28.284271247461902,67440.23371385994
2784,NORMAL,NORMAL,523060.920497467,5697024.290406496,32,34,28.284271247461902,67468.5179851074
2785,NORMAL,NORMAL,523040.920497467,5697004.290406496,31,33,28.284271247461902,67496.80225635487
2786,NORMAL,NORMAL,523060.920497467,5696984.290406497,30,34,28.284271246803357,67525.08652760167
2787,NORMAL,NORMAL,523040.920497467,5696964.290406497,29,33,28.284271247461902,67553.37079884914
2788,NORMAL,NORMAL,523060.920497467,5696984.290406497,30,34,28.284271247461902,67581.6550700966
2789,NORMAL,NORMAL,523040.920497467,5697004.290406496,31,33,28.284271246803357,67609.9393413434
2790,NORMAL,NORMAL,523040.920497467,5696984.290406497,30,33,19.999999999068677,67629.93934134247
2791,NORMAL,NORMAL,523040.920497467,5696964.290406497,29,33,20.0,67649.93934134247
2792,NORMAL,NORMAL,523020.920497467,5696944.290406497,28,32,28.284271247461902,67678.22361258994
2793,NORMAL,NORMAL,523000.920497467,5696944.290406497,28,31,20.0,67698.22361258994
2794,NORMAL,NORMAL,523000.920497467,5696964.290406497,29,31,20.0,67718.22361258994
2795,NORMAL,NORMAL,523020.920497467,5696964.290406497,29,32,20.0,67738.22361258994
2796,NORMAL,NORMAL,523040.920497467,5696984.290406497,30,33,28.284271247461902,67766.5078838374
2797,NORMAL,NORMAL,523060.920497467,5696964.290406497,29,34,28.284271247461902,67794.79215508487
2798,NORMAL,NORMAL,523080.920497467,5696944.290406497,28,35,28.284271247461902,67823.07642633234
2799,NORMAL,NORMAL,523060.920497467,5696944.290406497,28,34,20.0,67843.07642633234
2800,NORMAL,NORMAL,523060.920497467,5696924.290406497,27,34,20.0,67863.07642633234
2801,NORMAL,NORMAL,523080.920497467,5696944.290406497,28,35,28.284271247461902,67891.3606975798
2802,NORMAL,NORMAL,523080.920497467,5696924.290406497,27,35,20.0,67911.3606975798
2803,NORMAL,NORMAL,523060.920497467,5696924.290406497,27,34,20.0,67931.3606975798
2804,NORMAL,NORMAL,523080.920497467,5696924.290406497,27,35,20.0,67951.3606975798
2805,NORMAL,NORMAL,523060.920497467,5696904.290406497,26,34,28.284271247461902,67979.64496882727
2806,NORMAL,NORMAL,523040.920497467,5696904.290406497,26,33,20.0,67999.64496882727
2807,NORMAL,NORMAL,523020.920497467,5696904.290406497,26,32,20.0,68019.64496882727
2808,NORMAL,NORMAL,523040.920497467,5696884.290406497,25,33,28.284271247461902,68047.92924007474
2809,NORMAL,NORMAL,523040.920497467,5696864.290406497,24,33,20.0,68067.92924007474
2810,NORMAL,NORMAL,523020.920497467,5696844.290406497,23,32,28.284271247461902,68096.2135113222
2811,NORMAL,NORMAL,523000.920497467,5696824.290406497,22,31,28.284271247461902,68124.49778256967
2812,NORMAL,NORMAL,522980.9204974669,5696824.290406497,22,30,20.000000000058208,68144.49778256973
2813,NORMAL,NORMAL,522960.9204974669,5696804.290406497,21,29,28.284271247461902,68172.7820538172
2814,NORMAL,NORMAL,522980.9204974669,5696824.290406497,22,30,28.284271247461902,68201.06632506466
2815,NORMAL,NORMAL,522980.9204974669,5696804.290406497,21,30,20.0,68221.06632506466
2816,NORMAL,NORMAL,522960.9204974669,5696824.290406497,22,29,28.284271247461902,68249.35059631213
2817,NORMAL,NORMAL,522940.9204974669,5696844.290406497,23,28,28.284271247461902,68277.6348675596
2818,NORMAL,NORMAL,522920.9204974669,5696844.290406497,23,27,20.0,68297.6348675596
2819,NORMAL,NORMAL,522940.9204974669,5696864.290406497,24,28,28.284271247461902,68325.91913880706
2820,NORMAL,NORMAL,522920.9204974669,5696844.290406497,23,27,28.284271247461902,68354.20341005453
2821,NORMAL,NORMAL,522920.9204974669,5696824.290406497,22,27,20.0,68374.20341005453
2822,NORMAL,NORMAL,522940.9204974669,5696804.290406497,21,28,28.284271247461902,68402.487681302
2823,NORMAL,NORMAL,522940.9204974669,5696784.290406497,20,28,20.0,68422.487681302
2824,NORMAL,NORMAL,522960.9204974669,5696764.290406497,19,29,28.284271247461902,68450.77195254946
2825,NORMAL,NORMAL,522980.9204974669,5696744.290406497,18,30,28.284271247461902,68479.05622379693
2826,NORMAL,NORMAL,522980.9204974669,5696764.290406497,19,30,20.0,68499.05622379693
2827,NORMAL,NORMAL,523000.920497467,5696744.290406497,18,31,28.28427124750306,68527.34049504444
2828,NORMAL,NORMAL,523020.920497467,5696764.290406497,19,32,28.284271247461902,68555.6247662919
2829,NORMAL,NORMAL,523020.920497467,5696784.290406497,20,32,20.0,68575.6247662919
2830,NORMAL,NORMAL,523040.920497467,5696804.290406497,21,33,28.284271247461902,68603.90903753937
2831,NORMAL,NORMAL,523020.920497467,5696784.290406497,20,32,28.284271247461902,68632.19330878684
2832,NORMAL,NORMAL,523040.920497467,5696804.290406497,21,33,28.284271247461902,68660.4775800343
2833,NORMAL,NORMAL,523060.920497467,5696804.290406497,21,34,20.0,68680.4775800343
2834,NORMAL,NORMAL,523080.920497467,5696824.290406497,22,35,28.284271247461902,68708.76185128177
2835,NORMAL,NORMAL,523100.920497467,5696804.290406497,21,36,28.284271247461902,68737.04612252924
2836,NORMAL,NORMAL,523120.920497467,5696824.290406497,22,37,28.284271247461902,68765.3303937767
2837,NORMAL,NORMAL,523140.920497467,5696824.290406497,22,38,20.0,68785.3303937767
2838,NORMAL,NORMAL,523120.920497467,5696804.290406497,21,37,28.284271247461902,68813.61466502417
2839,NORMAL,NORMAL,523100.920497467,5696804.290406497,21,36,20.0,68833.61466502417
2840,NORMAL,NORMAL,523100.920497467,5696784.290406497,20,36,20.0,68853.61466502417
2841,NORMAL,NORMAL,523120.920497467,5696804.290406497,21,37,28.284271247461902,68881.89893627164
2842,NORMAL,NORMAL,523140.920497467,5696784.290406497,20,38,28.284271247461902,68910.1832075191
2843,NORMAL,NORMAL,523140.920497467,5696764.290406497,19,38,20.0,68930.1832075191
2844,NORMAL,NORMAL,523160.920497467,5696764.290406497,19,39,20.0,68950.1832075191
2845,NORMAL,NORMAL,523140.920497467,5696764.290406497,19,38,20.0,68970.1832075191
2846,NORMAL,NORMAL,523120.920497467,5696744.290406497,18,37,28.284271247461902,68998.46747876657
2847,NORMAL,NORMAL,523120.920497467,5696764.290406497,19,37,20.0,69018.46747876657
2848,NORMAL,NORMAL,523120.920497467,5696784.290406497,20,37,20.0,69038.46747876657
2849,NORMAL,NORMAL,523100.920497467,5696804.290406497,21,36,28.284271247461902,69066.75175001404
2850,NORMAL,NORMAL,523120.920497467,5696804.290406497,21,37,20.0,69086.75175001404
2851,NORMAL,NORMAL,523100.920497467,5696804.290406497,21,36,20.0,69106.75175001404
2852,NORMAL,NORMAL,523120.920497467,5696804.290406497,21,37,20.0,69126.75175001404
2853,NORMAL,NORMAL,523140.920497467,5696804.290406497,21,38,20.0,69146.75175001404
2854,NORMAL,NORMAL,523140.920497467,5696784.290406497,20,38,20.0,69166.75175001404
2855,NORMAL,NORMAL,523120.920497467,5696764.290406497,19,37,28.284271247461902,69195.0360212615
2856,NORMAL,NORMAL,523140.920497467,5696744.290406497,18,38,28.284271247461902,69223.32029250897
2857,NORMAL,NORMAL,523120.920497467,5696744.290406497,18,37,20.0,69243.32029250897
2858,NORMAL,NORMAL,523120.920497467,5696724.290406497,17,37,20.0,69263.32029250897
2859,NORMAL,NORMAL,523100.920497467,5696704.290406497,16,36,28.284271247461902,69291.60456375644
2860,NORMAL,NORMAL,523100.920497467,5696724.290406497,17,36,20.0,69311.60456375644
2861,NORMAL,NORMAL,523120.920497467,5696704.290406497,16,37,28.284271247461902,69339.8888350039
2862,NORMAL,NORMAL,523140.920497467,5696704.290406497,16,38,20.0,69359.8888350039
2863,NORMAL,NORMAL,523160.920497467,5696704.290406497,16,39,20.0,69379.8888350039
2864,NORMAL,NORMAL,523140.920497467,5696724.290406497,17,38,28.284271247461902,69408.17310625137
2865,NORMAL,NORMAL,523120.920497467,5696744.290406497,18,37,28.284271247461902,69436.45737749884
2866,NORMAL,NORMAL,523140.920497467,5696724.290406497,17,38,28.284271247461902,69464.7416487463
2867,NORMAL,NORMAL,523140.920497467,5696744.290406497,18,38,20.0,69484.7416487463
2868,NORMAL,NORMAL,523160.920497467,5696724.290406497,17,39,28.284271247461902,69513.02591999377
2869,NORMAL,NORMAL,523160.920497467,5696744.290406497,18,39,20.0,69533.02591999377
2870,NORMAL,NORMAL,523140.920497467,5696744.290406497,18,38,20.0,69553.02591999377
2871,NORMAL,NORMAL,523120.920497467,5696724.290406497,17,37,28.284271247461902,69581.31019124124
2872,NORMAL,NORMAL,523120.920497467,5696744.290406497,18,37,20.0,69601.31019124124
2873,NORMAL,NORMAL,523100.920497467,5696724.290406497,17,36,28.284271247461902,69629.5944624887
2874,NORMAL,NORMAL,523100.920497467,5696744.290406497,18,36,20.0,69649.5944624887
2875,NORMAL,NORMAL,523080.920497467,5696724.290406497,17,35,28.284271247461902,69677.87873373617
2876,NORMAL,NORMAL,523080.920497467,5696704.290406497,16,35,20.0,69697.87873373617
2877,NORMAL,NORMAL,523100.920497467,5696704.290406497,16,36,20.0,69717.87873373617
2878,NORMAL,NORMAL,523120.920497467,5696724.290406497,17,37,28.284271247461902,69746.16300498364
2879,NORMAL,NORMAL,523100.920497467,5696724.290406497,17,36,20.0,69766.16300498364
2880,NORMAL,NORMAL,523080.920497467,5696704.290406497,16,35,28.284271247461902,69794.4472762311
2881,NORMAL,NORMAL,523080.920497467,5696684.290406497,15,35,20.0,69814.4472762311
2882,NORMAL,NORMAL,523100.920497467,5696704.290406497,16,36,28.284271247461902,69842.73154747857
2883,NORMAL,NORMAL,523080.920497467,5696724.290406497,17,35,28.284271247461902,69871.01581872604
2884,NORMAL,NORMAL,523060.920497467,5696704.290406497,16,34,28.284271247461902,69899.3000899735
2885,NORMAL,NORMAL,523040.920497467,5696704.290406497,16,33,20.0,69919.3000899735
2886,NORMAL,NORMAL,523060.920497467,5696684.290406497,15,34,28.284271247461902,69947.58436122097
2887,NORMAL,NORMAL,523060.920497467,5696664.290406497,14,34,20.0,69967.58436122097
2888,NORMAL,NORMAL,523060.920497467,5696684.290406497,15,34,20.0,69987.58436122097
2889,NORMAL,NORMAL,523080.920497467,5696684.290406497,15,35,20.0,70007.58436122097
2890,NORMAL,NORMAL,523080.920497467,5696664.290406497,14,35,20.0,70027.58436122097
2891,NORMAL,NORMAL,523060.920497467,5696684.290406497,15,34,28.284271247461902,70055.86863246844
2892,NORMAL,NORMAL,523040.920497467,5696684.290406497,15,33,20.0,70075.86863246844
2893,NORMAL,NORMAL,523020.920497467,5696664.290406497,14,32,28.284271247461902,70104.1529037159
2894,NORMAL,NORMAL,523000.920497467,5696664.290406497,14,31,20.0,70124.1529037159
2895,NORMAL,NORMAL,523000.920497467,5696644.290406497,13,31,20.0,70144.1529037159
2896,NORMAL,NORMAL,523000.920497467,5696624.290406497,12,31,20.0,70164.1529037159
2897,NORMAL,NORMAL,523020.920497467,5696644.290406497,13,32,28.284271247461902,70192.43717496337
2898,NORMAL,NORMAL,523000.920497467,5696664.290406497,14,31,28.284271247461902,70220.72144621084
2899,NORMAL,NORMAL,523000.920497467,5696644.290406497,13,31,20.0,70240.72144621084
2900,NORMAL,NORMAL,523000.920497467,5696664.290406497,14,31,20.0,70260.72144621084
2901,NORMAL,NORMAL,523020.920497467,5696664.290406497,14,32,20.0,70280.72144621084
2902,NORMAL,NORMAL,523020.920497467,5696684.290406497,15,32,20.0,70300.72144621084
2903,NORMAL,NORMAL,523000.920497467,5696704.290406497,16,31,28.284271247461902,70329.0057174583
2904,NORMAL,NORMAL,523020.920497467,5696684.290406497,15,32,28.284271247461902,70357.28998870577
2905,NORMAL,NORMAL,523040.920497467,5696684.290406497,15,33,20.0,70377.28998870577
2906,NORMAL,NORMAL,523060.920497467,5696684.290406497,15,34,20.0,70397.28998870577
2907,NORMAL,NORMAL,523040.920497467,5696704.290406497,16,33,28.284271247461902,70425.57425995324
2908,NORMAL,NORMAL,523040.920497467,5696684.290406497,15,33,20.0,70445.57425995324
2909,NORMAL,NORMAL,523060.920497467,5696664.290406497,14,34,28.284271247461902,70473.8585312007
2910,NORMAL,NORMAL,523060.920497467,5696644.290406497,13,34,20.0,70493.8585312007
2911,NORMAL,NORMAL,523080.920497467,5696624.290406497,12,35,28.284271247461902,70522.14280244817
2912,NORMAL,NORMAL,523080.920497467,5696604.290406497,11,35,20.0,70542.14280244817
2913,NORMAL,NORMAL,523060.920497467,5696584.290406497,10,34,28.284271247461902,70570.42707369564
2914,NORMAL,NORMAL,523080.920497467,5696604.290406497,11,35,28.284271247461902,70598.7113449431
2915,NORMAL,NORMAL,523060.920497467,5696584.290406497,10,34,28.284271247461902,70626.99561619057
2916,NORMAL,NORMAL,523080.920497467,5696604.290406497,11,35,28.284271247461902,70655.27988743804
2917,NORMAL,NORMAL,523060.920497467,5696584.290406497,10,34,28.284271247461902,70683.5641586855
2918,NORMAL,NORMAL,523060.920497467,5696604.290406497,11,34,20.0,70703.5641586855
2919,NORMAL,NORMAL,523080.920497467,5696584.290406497,10,35,28.284271247461902,70731.84842993297
2920,NORMAL,NORMAL,523100.920497467,5696584.290406497,10,36,20.0,70751.84842993297
2921,NORMAL,NORMAL,523120.920497467,5696564.290406497,9,37,28.284271247461902,70780.13270118044
2922,NORMAL,NORMAL,523100.920497467,5696564.290406497,9,36,20.0,70800.13270118044
2923,NORMAL,NORMAL,523080.920497467,5696564.290406497,9,35,20.0,70820.13270118044
2924,NORMAL,NORMAL,523100.920497467,5696564.290406497,9,36,20.0,70840.13270118044
2925,NORMAL,NORMAL,523080.920497467,5696564.290406497,9,35,20.0,70860.13270118044
2926,NORMAL,NORMAL,523100.920497467,5696564.290406497,9,36,20.0,70880.13270118044
2927,NORMAL,NORMAL,523100.920497467,5696584.290406497,10,36,20.0,70900.13270118044
2928,NORMAL,NORMAL,523080.920497467,5696584.290406497,10,35,20.0,70920.13270118044
2929,NORMAL,NORMAL,523100.920497467,5696564.290406497,9,36,28.284271247461902,70948.4169724279
2930,NORMAL,NORMAL,523100.920497467,5696544.290406497,8,36,20.0,70968.4169724279
2931,NORMAL,NORMAL,523120.920497467,5696524.290406497,7,37,28.284271247461902,70996.70124367537
2932,NORMAL,NORMAL,523120.920497467,5696504.290406497,6,37,20.0,71016.70124367537
2933,NORMAL,NORMAL,523120.920497467,5696484.290406497,5,37,20.0,71036.70124367537
2934,NORMAL,NORMAL,523140.920497467,5696504.290406497,6,38,28.284271247461902,71064.98551492284
2935,NORMAL,NORMAL,523120.920497467,5696484.290406497,5,37,28.284271247461902,71093.2697861703
2936,NORMAL,NORMAL,523100.920497467,5696484.290406497,5,36,20.0,71113.2697861703
2937,NORMAL,NORMAL,523100.920497467,5696504.290406497,6,36,20.0,71133.2697861703
2938,NORMAL,NORMAL,523120.920497467,5696524.290406497,7,37,28.284271247461902,71161.55405741777
2939,NORMAL,NORMAL,523120.920497467,5696504.290406497,6,37,20.0,71181.55405741777
2940,NORMAL,NORMAL,523120.920497467,5696484.290406497,5,37,20.0,71201.55405741777
2941,NORMAL,NORMAL,523140.920497467,5696464.290406497,4,38,28.284271247461902,71229.83832866524
2942,NORMAL,NORMAL,523160.920497467,5696464.290406497,4,39,20.0,71249.83832866524
2943,NORMAL,NORMAL,523180.920497467,5696484.290406497,5,40,28.284271247461902,71278.1225999127
2944,NORMAL,NORMAL,523180.920497467,5696464.290406497,4,40,20.0,71298.1225999127
2945,NORMAL,NORMAL,523180.920497467,5696444.290406497,3,40,20.0,71318.1225999127
2946,NORMAL,NORMAL,523200.920497467,5696424.290406497,2,41,28.284271247461902,71346.40687116017
2947,NORMAL,NORMAL,523220.920497467,5696444.290406497,3,42,28.284271247461902,71374.69114240764
2948,NORMAL,NORMAL,523240.920497467,5696464.290406497,4,43,28.284271247461902,71402.9754136551
2949,NORMAL,NORMAL,523220.920497467,5696444.290406497,3,42,28.284271247461902,71431.25968490257
2950,NORMAL,NORMAL,523240.920497467,5696444.290406497,3,43,20.0,71451.25968490257
2951,NORMAL,NORMAL,523220.920497467,5696444.290406497,3,42,20.0,71471.25968490257
2952,NORMAL,NORMAL,523200.920497467,5696424.290406497,2,41,28.284271247461902,71499.54395615004
2953,NORMAL,NORMAL,523220.920497467,5696444.290406497,3,42,28.284271247461902,71527.8282273975
2954,NORMAL,NORMAL,523200.920497467,5696424.290406497,2,41,28.284271247461902,71556.11249864497
2955,NORMAL,NORMAL,523180.920497467,5696444.290406497,3,40,28.284271247461902,71584.39676989244
2956,NORMAL,NORMAL,523200.920497467,5696464.290406497,4,41,28.284271247461902,71612.6810411399
2957,NORMAL,NORMAL,523220.920497467,5696464.290406497,4,42,20.0,71632.6810411399
2958,NORMAL,NORMAL,523200.920497467,5696444.290406497,3,41,28.284271247461902,71660.96531238737
2959,NORMAL,NORMAL,523220.920497467,5696444.290406497,3,42,20.0,71680.96531238737
2960,NORMAL,NORMAL,523240.920497467,5696464.290406497,4,43,28.284271247461902,71709.24958363484
2961,NORMAL,NORMAL,523220.920497467,5696464.290406497,4,42,20.0,71729.24958363484
2962,NORMAL,NORMAL,523240.920497467,5696464.290406497,4,43,20.0,71749.24958363484
2963,NORMAL,NORMAL,523260.920497467,5696464.290406497,4,44,20.0,71769.24958363484
2964,NORMAL,NORMAL,523240.920497467,5696484.290406497,5,43,28.284271247461902,71797.5338548823
2965,NORMAL,NORMAL,523240.920497467,5696464.290406497,4,43,20.0,71817.5338548823
2966,NORMAL,NORMAL,523240.920497467,5696484.290406497,5,43,20.0,71837.5338548823
2967,NORMAL,NORMAL,523260.920497467,5696504.290406497,6,44,28.284271247461902,71865.81812612977
2968,NORMAL,NORMAL,523260.920497467,5696484.290406497,5,44,20.0,71885.81812612977
2969,NORMAL,NORMAL,523260.920497467,5696504.290406497,6,44,20.0,71905.81812612977
2970,NORMAL,NORMAL,523260.920497467,5696524.290406497,7,44,20.0,71925.81812612977
2971,NORMAL,NORMAL,523240.920497467,5696544.290406497,8,43,28.284271247461902,71954.10239737724
2972,NORMAL,NORMAL,523260.920497467,5696524.290406497,7,44,28.284271247461902,71982.3866686247
2973,NORMAL,NORMAL,523240.920497467,5696524.290406497,7,43,20.0,72002.3866686247
2974,NORMAL,NORMAL,523240.920497467,5696544.290406497,8,43,20.0,72022.3866686247
2975,NORMAL,NORMAL,523240.920497467,5696524.290406497,7,43,20.0,72042.3866686247
2976,NORMAL,NORMAL,523240.920497467,5696544.290406497,8,43,20.0,72062.3866686247
2977,NORMAL,NORMAL,523260.920497467,5696564.290406497,9,44,28.284271247461902,72090.67093987217
2978,NORMAL,NORMAL,523240.920497467,5696584.290406497,10,43,28.284271247461902,72118.95521111964
2979,NORMAL,NORMAL,523260.920497467,5696564.290406497,9,44,28.284271247461902,72147.2394823671
2980,NORMAL,NORMAL,523280.920497467,5696564.290406497,9,45,20.0,72167.2394823671
2981,NORMAL,NORMAL,523260.920497467,5696544.290406497,8,44,28.284271247461902,72195.52375361457
2982,NORMAL,NORMAL,523280.920497467,5696564.290406497,9,45,28.284271247461902,72223.80802486204
2983,NORMAL,NORMAL,523300.920497467,5696544.290406497,8,46,28.284271247461902,72252.0922961095
2984,NORMAL,NORMAL,523320.920497467,5696524.290406497,7,47,28.284271247461902,72280.37656735697
2985,NORMAL,NORMAL,523340.920497467,5696524.290406497,7,48,20.0,72300.37656735697
2986,NORMAL,NORMAL,523360.920497467,5696544.290406497,8,49,28.284271247461902,72328.66083860444
2987,NORMAL,NORMAL,523380.920497467,5696564.290406497,9,50,28.284271247461902,72356.9451098519
2988,NORMAL,NORMAL,523400.920497467,5696564.290406497,9,51,20.0,72376.9451098519
2989,NORMAL,NORMAL,523420.920497467,5696584.290406497,10,52,28.284271247461902,72405.22938109937
2990,NORMAL,NORMAL,523420.920497467,5696604.290406497,11,52,20.0,72425.22938109937
2991,NORMAL,NORMAL,523420.920497467,5696624.290406497,12,52,20.0,72445.22938109937
2992,NORMAL,NORMAL,523420.920497467,5696644.290406497,13,52,20.0,72465.22938109937
2993,NORMAL,NORMAL,523400.920497467,5696664.290406497,14,51,28.284271247461902,72493.51365234684
